station_id,scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
bhola,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.462696783025325,3.3282369381702033,1.865540155144878,2.236074606433949,2.6338825111739292,1.8593270320763662,0.5171369485267192,0.26743062353152663,-0.6710089297487367,-0.3738706172577677,127.54114022773359,0.8335983731236055
bogra,3hour,T2M,Temperature at 2 m,deg C,11688,26.137910677618073,25.480459445585215,-0.6574512320328546,2.1609505475701574,2.7050133752100756,2.6239007674765227,0.8975107668685431,0.8055255766449604,0.7662051493267312,0.879951131732756,-2.5153166989580042,1.0572276686120123
bogra,3hour,RH2M,Relative humidity at 2 m,%,11688,76.12799452429843,74.4702532511978,-1.657741273100616,11.313593999543693,14.947937387456712,14.855730409871637,0.6820700424714902,0.4652195428370604,0.21366729685845265,0.6369719895163333,-2.1775711858158835,1.1738841478534476
bogra,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.5498459958932238,17.52471851471595,16.97487251882272,17.093293121149895,45.519391056723066,42.23586941385956,0.2792092480838743,0.07795780421556248,-161.37995971438355,-31.802598621017715,3087.2048983910613,12.063793586223873
bogra,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.1877138945927448,2.770925450604609,1.583211556011864,1.8714541980378734,2.230670304593503,1.571410569108456,0.42230935625655025,0.17834519238182187,-1.281952722131431,-0.45292775665700735,133.2990683378956,0.9797904918281655
chandpur,3hour,T2M,Temperature at 2 m,deg C,11688,26.54517453798768,25.59938027606662,-0.9457942619210591,2.0702392767510838,2.5330611714297757,2.3498664030796275,0.90367996390643,0.8166374771659266,0.7364350041680083,0.8479348789522266,-3.5629611723500734,1.1121462547508383
chandpur,3hour,RH2M,Relative humidity at 2 m,%,11688,80.87910677618069,77.97058493041297,-2.9085218457677393,9.857873887748118,13.127559301083942,12.801301257144422,0.7238459159353886,0.5239529100163417,0.3315304372381529,0.6954165622077847,-3.596134974408883,1.1233562878670689
chandpur,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.7122518822724161,20.66736310746064,19.955111225188226,20.07659822039699,53.95216290903742,50.126135084940266,0.40465717891905634,0.16374743245072917,-159.0088762497723,-29.149451225729166,2801.6930136459737,12.121447831408625
chandpur,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.606690622861054,2.9432320898927675,1.3365414670317133,1.8364644649783255,2.2398819272851345,1.7974225866732854,0.3465115720785748,0.12007026958436534,-0.9710131280326475,-0.05825858223183222,83.18598789427907,0.9704493105766163
chittagong,3hour,T2M,Temperature at 2 m,deg C,11688,26.91812114989733,25.66800678758841,-1.2501143623089213,2.1096871435090123,2.6071411024196753,2.2878808555243952,0.8776613096830131,0.7702893745145019,0.6231943041352194,0.8200330078591804,-4.644136770718448,1.1235498380299396
chittagong,3hour,RH2M,Relative humidity at 2 m,%,11688,77.9840006844627,78.93151009582476,0.9475094113620806,9.499224560803103,12.53234952086323,12.496479921500338,0.6964078339947464,0.48498387124925424,0.424623076854146,0.6893534686764125,1.215004876700125,0.9353050196802359
chittagong,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.9668976728268309,28.11547142368241,27.14857375085558,27.26777635181383,73.2150636797654,67.99559171686394,0.3573799127144642,0.12772040201179805,-207.2927722038555,-29.835000758115548,2807.8021608515987,13.728276149114329
chittagong,3hour,WS10M,Wind speed at 10 m,m/s,11688,4.825205338809035,3.0356895961670087,-1.789515742642026,3.306402007757244,4.143665004091705,3.7373243200143422,0.4216190220465319,0.17776259975147396,-0.015230258596431234,0.06189114577264365,-37.08683085979751,0.36126659364095387
chuadanga,3hour,T2M,Temperature at 2 m,deg C,11688,25.46177275838467,26.066391455624004,0.6046186972393334,2.1240859571070043,2.8940062707986147,2.830142845576936,0.9007935290215885,0.8114289819271674,0.7910584393778876,0.8977605792367729,2.3746135156289534,1.0068626772581128
