station_id,threshold_mm,hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,accuracy
dhaka,5.0,320,35,4485,6848,0.9014084507042254,0.9334027055150884,0.06611570247933884,13.535211267605634,0.6132785763175906
dhaka,10.0,195,33,3771,7689,0.8552631578947368,0.9508320726172466,0.04876219054763691,17.394736842105264,0.6745379876796714
dhaka,25.0,65,12,2466,9145,0.8441558441558441,0.9743184512050573,0.025560361777428233,32.87012987012987,0.7879876796714579
dinajpur,0.1,777,13,5136,5762,0.9835443037974684,0.8685946220192795,0.13111711103611204,7.484810126582278,0.5594626967830253
dinajpur,5.0,301,27,3604,7756,0.9176829268292683,0.9229193341869398,0.07655137334689725,11.90548780487805,0.6893394934976044
dinajpur,10.0,186,20,2992,8490,0.9029126213592233,0.9414726242920075,0.058161350844277676,15.427184466019417,0.742299794661191
dinajpur,25.0,68,12,2000,9608,0.85,0.9671179883945842,0.032692307692307694,25.85,0.8278576317590691
faridpur,0.1,948,24,5709,5007,0.9753086419753086,0.857593510590356,0.141894925909295,6.848765432098766,0.5094969199178645
faridpur,5.0,283,41,4322,7042,0.8734567901234568,0.9385450597176982,0.06091261300043048,14.212962962962964,0.6267111567419575
faridpur,10.0,158,29,3631,7870,0.8449197860962567,0.9583003430984428,0.04138292299633316,20.262032085561497,0.686858316221766
faridpur,25.0,40,11,2285,9352,0.7843137254901961,0.9827956989247312,0.017123287671232876,45.588235294117645,0.8035592060232717
feni,0.1,767,8,5843,5070,0.9896774193548387,0.8839636913767019,0.11589604110003023,8.529032258064516,0.49940109514031483
feni,5.0,318,23,4390,6957,0.9325513196480938,0.9324553950722175,0.06721623335447051,13.806451612903226,0.6224332648870636
feni,10.0,194,13,3856,7625,0.9371980676328503,0.9520987654320988,0.0477479694806793,19.565217391304348,0.6689767282683093
feni,25.0,67,8,2723,8890,0.8933333333333333,0.9759856630824373,0.02394567548248749,37.2,0.7663415468856948
hatiya,0.1,1342,18,5565,4763,0.986764705882353,0.8057043578977848,0.19379061371841155,5.078676470588236,0.5223305954825462
hatiya,5.0,642,25,4333,6688,0.9625187406296851,0.8709547738693467,0.1284,7.458770614692654,0.6271389459274469
hatiya,10.0,358,24,3932,7374,0.93717277486911,0.9165501165501165,0.08298562818729717,11.230366492146597,0.661533196440794
hatiya,25.0,86,19,2964,8619,0.819047619047619,0.9718032786885246,0.02802215705441512,29.047619047619047,0.7447809719370294
ishurdi,0.1,775,12,5455,5446,0.9847522236340533,0.8756019261637239,0.12415892342198014,7.916137229987293,0.5322553045859001
ishurdi,5.0,288,33,3658,7709,0.897196261682243,0.9270146984287887,0.07237999497361146,12.292834890965732,0.6842060232717317
ishurdi,10.0,148,23,2915,8602,0.8654970760233918,0.9516813581456088,0.04795852235904083,17.912280701754387,0.748631074606434
ishurdi,25.0,34,5,1735,9914,0.8717948717948718,0.9807801017524025,0.019165727170236752,45.35897435897436,0.851129363449692
jessore,0.1,811,6,5689,5182,0.99265605875153,0.8752307692307693,0.12465416538579772,7.9559363525091795,0.5127481177275839
jessore,5.0,347,19,4179,7143,0.9480874316939891,0.9233318603623508,0.07634763476347635,12.366120218579235,0.6408281998631075
jessore,10.0,174,12,3450,8052,0.9354838709677419,0.9519867549668874,0.04785478547854786,19.483870967741936,0.7037987679671458
jessore,25.0,50,4,2140,9494,0.9259259259259259,0.9771689497716894,0.022789425706472195,40.55555555555556,0.8165639972621492
