scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
daily,T2M,Temperature at 2 m,deg C,50707,26.115999587264657,25.569251878438877,-0.5467477088257754,1.2690728104600943,1.5670609128910338,1.4685866837216814,0.9456224443709702,0.8942018072981286,0.8691222996908743,0.9285993651229817,-2.093535447490183,1.0412655187494748
daily,RH2M,Relative humidity at 2 m,%,50769,79.503120576955,77.23536073522557,-2.2677598417294393,7.827381852817945,10.545087577939126,10.29835604971227,0.6542782323996746,0.42808000539204266,-0.43897157974092926,0.35059816263096333,-2.852416138224867,1.548985954285742
daily,PRECTOTCORR,Precipitation,mm at obs hour,51135,5.65742446465239,65.99323711743426,60.33581265278185,60.46389752615625,141.8923333213426,128.42516874391637,0.6331125093929943,0.40083144954989436,-66.1156913366319,-11.76632457730831,1066.4890539813698,8.007463632172097
daily,WS10M,Wind speed at 10 m,m/s,51074,1.3721522412857536,2.7853015559123357,1.4131493146265828,1.70317800082793,2.022278699518355,1.4465891445383057,0.49907710008252226,0.24907795182677994,-0.7874800569266918,-0.14928095461313684,102.98779334444795,0.90369629716944
