YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS10M
2021,1,1,0,11.81,100.0,0.01,1.79
2021,1,1,3,18.88,76.04,0.0,1.23
2021,1,1,6,23.59,57.58,0.0,1.09
2021,1,1,9,23.28,59.79,0.0,1.32
2021,1,1,12,18.98,72.56,0.0,1.86
2021,1,1,15,15.99,83.82,0.0,2.58
2021,1,1,18,13.78,94.51,0.0,2.76
2021,1,1,21,12.09,100.0,0.0,2.72
2021,1,2,0,11.84,100.0,0.0,1.88
2021,1,2,3,19.32,74.83,0.0,0.79
2021,1,2,6,23.37,59.4,0.0,0.89
2021,1,2,9,23.05,60.68,0.0,1.21
2021,1,2,12,19.13,71.89,0.0,1.73
2021,1,2,15,16.17,82.72,0.0,2.41
2021,1,2,18,13.89,93.89,0.0,2.66
2021,1,2,21,12.87,98.67,0.0,2.12
2021,1,3,0,12.48,100.0,0.0,1.62
2021,1,3,3,18.71,78.0,0.0,0.99
2021,1,3,6,23.75,59.22,0.0,1.36
2021,1,3,9,23.86,58.82,0.0,0.88
2021,1,3,12,20.04,68.04,0.0,1.29
2021,1,3,15,17.15,78.64,0.0,2.03
2021,1,3,18,15.44,86.2,0.0,1.83
2021,1,3,21,14.42,91.85,0.0,1.19
2021,1,4,0,13.58,97.39,0.0,1.02
2021,1,4,3,19.52,77.04,0.0,0.85
2021,1,4,6,24.57,56.92,0.0,1.42
2021,1,4,9,24.47,59.66,0.0,1.6
2021,1,4,12,20.48,68.32,0.0,1.46
2021,1,4,15,17.99,76.91,0.0,1.77
2021,1,4,18,15.87,87.86,0.78,1.97
2021,1,4,21,14.49,95.07,0.0,1.83
2021,1,5,0,13.82,99.25,0.0,1.38
2021,1,5,3,19.64,78.67,0.0,1.09
2021,1,5,6,24.7,59.08,0.0,2.11
2021,1,5,9,24.85,60.93,0.0,1.61
2021,1,5,12,21.16,70.03,0.0,1.15
2021,1,5,15,17.94,82.8,0.0,2.2
2021,1,5,18,15.74,93.86,0.0,2.29
2021,1,5,21,14.73,98.63,0.0,1.91
2021,1,6,0,14.78,97.56,0.0,1.31
2021,1,6,3,21.19,74.23,0.0,1.06
2021,1,6,6,25.97,57.98,0.0,1.67
2021,1,6,9,26.25,58.59,0.0,1.1
2021,1,6,12,22.25,69.67,0.0,1.34
2021,1,6,15,19.35,80.67,0.0,2.16
2021,1,6,18,18.61,81.68,0.0,1.8
2021,1,6,21,16.75,91.6,0.0,2.14
2021,1,7,0,15.85,97.58,0.0,2.14
2021,1,7,3,22.14,73.92,0.0,0.97
2021,1,7,6,27.43,51.64,0.0,1.46
