ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2023,10,06,00,00,AAXX 06004 41850 31450 50803 10245 20220 39945 40043 70522 82520 333 56990 59014 70036 82618 85458=
41850,2023,10,06,06,00,AAXX 06064 41850 32456 50905 10294 20220 39964 40061 82530 333 56990 59004 70006 82618 85362=
41850,2023,10,06,12,00,AAXX 06124 41850 31450 20000 10276 20240 39950 40047 70521 82500 333 10304 56900 58005 70000 82618=
41850,2023,10,06,18,00,AAXX 06184 41850 31440 60402 10254 20240 39970 40068 70522 83520 333 56990 58019 70000 83618 86458=
41850,2023,10,07,00,00,AAXX 07004 41850 31450 50902 10240 20230 39966 40065 70522 82530 333 56990 58021 70000 82618 85362=
41850,2023,10,07,06,00,AAXX 07064 41850 32457 41203 10300 20240 39975 40072 82510 333 56990 58011 70000 82618 84460=
41850,2023,10,07,12,00,AAXX 07124 41850 32450 40000 10281 20250 39963 40060 82510 333 10315 56990 58013 70000 82618 84460=
41850,2023,10,07,18,00,AAXX 07184 41850 31440 50000 10258 20250 39980 40079 70522 82520 333 56990 58010 70000 82618 85458=
41850,2023,10,08,00,00,AAXX 08004 41850 31435 60000 10248 20248 39975 40074 70522 83520 333 56990 58009 70000 83618 86458=
41850,2023,10,08,06,00,AAXX 08064 41850 11450 70000 10288 20250 39984 40082 69965 70562 83520 333 56990 58009 70006 83618 87458=
41850,2023,10,08,12,00,AAXX 08124 41850 32450 40000 10285 20260 39960 40057 82530 333 10316 56990 59003 70006 82618 84362=
41850,2023,10,08,18,00,AAXX 08184 41850 31440 50000 10263 20240 39984 40083 70522 82520 333 56990 58004 70006 82618 85458=
41850,2023,10,09,00,00,AAXX 09004 41850 11435 50000 10237 20240 39985 40084 60026 70562 82520 333 56990 58010 70022 82618 84458=
41850,2023,10,09,06,00,AAXX 09064 41850 32456 22002 10312 20240 39996 40093 82500 333 56900 58012 70016 82618=
41850,2023,10,09,12,00,AAXX 09124 41850 11450 20000 10283 20260 39973 40070 69905 70561 82500 333 10330 56900 58013 70016 82616=
41850,2023,10,09,18,00,AAXX 09184 41850 31435 00000 10265 20260 39998 40096 70510 333 58014 70016=
41850,2023,10,10,00,00,AAXX 10004 41850 31450 50904 10248 20240 30012 40111 70521 82510 333 56990 58027 70000 82618 85458=
41850,2023,10,10,06,00,AAXX 10064 41850 31450 70905 10294 20230 30005 40109 70522 83520 333 56990 58009 70000 83618 87458=
41850,2023,10,10,12,00,AAXX 10124 41850 31450 00000 10275 20250 39977 40075 70520 333 10309 58004 70000=
41850,2023,10,10,18,00,AAXX 10184 41850 31435 00000 10249 20240 30001 40100 70500 333 58003 70000=
41850,2023,10,11,00,00,AAXX 11004 41850 31450 80000 10247 20240 39995 40094 70521 8352/ 333 56999 59017 70000 83618 88458=
41850,2023,10,11,06,00,AAXX 11064 41850 32456 50903 10304 20230 30000 40097 82510 333 59005 70000 82618 85458=
41850,2023,10,11,12,00,AAXX 11124 41850 31450 20000 10285 20270 39979 40077 70521 82500 333 10323 58004 70000 82618=
41850,2023,10,11,18,00,AAXX 11184 41850 11435 50000 10234 20230 30006 40106 60123 70562 82510 333 56990 58005 70120 82618 85458=
41850,2023,10,12,00,00,AAXX 12004 41850 31460 20000 10226 20226 30021 40121 70521 82500 333 56900 58026 70120 82618=
41850,2023,10,12,06,00,AAXX 12064 41850 32456 51302 10300 20230 30021 40118 82510 333 56990 58021 70120 82618 85458=
41850,2023,10,12,12,00,AAXX 12124 41850 31450 80000 10285 20260 30002 40100 70522 8352/ 333 10319 56999 58023 70120 83618 88458=
41850,2023,10,12,18,00,AAXX 12184 41850 11435 50000 10224 20210 30021 40121 60318 70562 82510 333 56990 58015 70310 82618 85458=
41851,2023,10,06,00,00,AAXX 06004 41851 32450 80905 10247 20230 39977 40040 8352/ 333 56299 59018 70120 83617 88457=
41851,2023,10,06,06,00,AAXX 06064 41851 32350 80706 10278 20240 39999 40061 8462/ 333 56299 59002 70003 81709 83617 88457=
41851,2023,10,06,12,00,AAXX 06124 41851 32350 80902 10268 20240 39985 40048 8462/ 333 10291 56299 58009 70000 81709 83617 88457=
41851,2023,10,06,18,00,AAXX 06184 41851 32450 81201 10252 20240 30003 40066 8352/ 333 56999 58021 70000 83618 88457=
41851,2023,10,07,00,00,AAXX 07004 41851 32450 50000 10243 20230 30001 40064 82510 333 56990 58024 70000 82618 85458=
