ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2024,08,09,00,00,AAXX 09004 41850 11340 80802 10251 20250 39956 40054 60759 76166 8672/ 333 56999 58014 70960 82708 84616 88456=
41850,2024,08,09,06,00,AAXX 09064 41850 11350 80203 10278 20260 39968 40065 60077 70562 8562/ 333 56299 58011 70830 82708 84616 88458=
41850,2024,08,09,12,00,AAXX 09124 41850 32456 50000 10293 20260 39935 40032 82530 333 10310 56990 58000 70830 82618 85362=
41850,2024,08,09,18,00,AAXX 09184 41850 31440 70000 10270 20260 39956 40054 70522 83520 333 56990 59005 70820 83617 87459=
41850,2024,08,10,00,00,AAXX 10004 41850 11450 71602 10260 20250 39946 40044 60016 70562 83520 333 56990 59010 70080 83617 87458=
41850,2024,08,10,06,00,AAXX 10064 41850 31450 82002 10270 20250 39950 40048 70522 8452/ 333 56999 59018 70010 84617 88458=
41850,2024,08,10,12,00,AAXX 10124 41850 31450 81002 10275 20260 39923 40020 70522 8352/ 333 56999 59012 70010 83617 88458=
41850,2024,08,10,18,00,AAXX 10184 41850 31440 80000 10260 20250 39946 40044 70522 8352/ 333 56999 59010 70010 83617 88458=
41850,2024,08,11,00,00,AAXX 11004 41850 31450 60802 10263 20260 39926 40024 70522 83520 333 56990 59020 70000 83617 86458=
41850,2024,08,11,06,00,AAXX 11064 41850 32456 51002 10294 20250 39943 40040 82530 333 56990 59007 70000 82618 85362=
41850,2024,08,11,12,00,AAXX 11124 41850 32456 80000 10295 20260 39915 40011 8352/ 333 10324 56999 59008 70000 83618 88458=
41850,2024,08,11,18,00,AAXX 11184 41850 31445 60000 10268 20260 39940 40038 70522 82510 333 56990 59006 70000 82618 86458=
41850,2024,08,12,00,00,AAXX 12004 41850 31440 80000 10265 20265 39943 40041 70522 8352/ 333 56999 58017 70000 83618 88458=
41850,2024,08,12,06,00,AAXX 12064 41850 32457 20000 10304 20260 39938 40035 82500 333 56900 59005 70000 82618=
41850,2024,08,12,12,00,AAXX 12124 41850 31450 80000 10282 20250 39926 40023 8352/ 333 10315 56999 58011 70000 83618 88458=
41850,2024,08,13,00,00,AAXX 13004 41850 31440 80000 10267 20260 39947 40045 8352/ 333 56999 58004 70000 83618 88458=
41850,2024,08,13,06,00,AAXX 13064 41850 31450 80000 10297 20270 39952 40049 70522 8352/ 333 56999 58014 70000 83618 88458=
41850,2024,08,13,12,00,AAXX 13124 41850 31450 20000 10303 20280 39930 40021 70521 82500 333 10338 56900 58004 70000 82618=
41850,2024,08,13,18,00,AAXX 13184 41850 31440 80000 10288 20270 39961 40058 70522 8352/ 333 56999 58011 70000 83618 88458=
41850,2024,08,14,00,00,AAXX 14004 41850 31440 80000 10275 20270 39949 40046 70522 8352/ 333 56999 58002 70000 83618 88458=
41850,2024,08,14,06,00,AAXX 14064 41850 32457 60000 10330 20270 39947 40043 82510 333 56990 59005 70000 82618 86458=
41850,2024,08,14,12,00,AAXX 14124 41850 31450 80000 10305 20270 39922 40018 70522 8352/ 333 10346 56999 59008 70000 83618 88458=
41850,2024,08,15,00,00,AAXX 15004 41850 11440 60000 10260 20250 39935 40033 60287 70562 82510 333 56990 59014 70280 82618 86458=
41850,2024,08,15,06,00,AAXX 15064 41850 32456 80902 10317 20270 39936 40032 8352/ 333 56999 59011 70280 83618 88458=
41850,2024,08,15,12,00,AAXX 15124 41850 32456 50000 10320 20270 39912 40008 82510 333 10342 56990 59010 70280 82618 85458=
41850,2024,08,15,18,00,AAXX 15184 41850 11445 60000 10258 20250 39946 40044 60108 70562 82510 333 56990 59002 70380 82618 86458=
41851,2024,08,09,00,00,AAXX 09004 41851 32450 80000 10274 20240 30002 40065 8352/ 333 56999 58023 70212 83618 88458=
41851,2024,08,09,06,00,AAXX 09064 41851 32450 81801 10320 20260 39998 40059 8352/ 333 56999 58008 70198 83618 88458=
41851,2024,08,09,12,00,AAXX 09124 41851 32450 81801 10294 20260 39971 40033 8352/ 333 10325 56999 58003 70198 83618 88458=
41851,2024,08,09,18,00,AAXX 09184 41851 11340 80000 10265 20260 39993 40056 60233 79562 8492/ 333 56299 59003 70229 81708 84616 81929 88456=
41851,2024,08,10,00,00,AAXX 10004 41851 11350 80000 10270 20260 39983 40046 60519 70296 8462/ 333 56299 59019 70742 81708 84616 88456=
41851,2024,08,10,06,00,AAXX 10064 41851 11350 81801 10278 20270 39986 40048 60243 79596 8492/ 333 56499 59012 70986 81708 84616 81929 88456=
41851,2024,08,10,12,00,AAXX 10124 41851 11450 80000 10290 20260 39957 40019 60056 70262 8352/ 333 10300 56999 59014 71039 83618 88458=
41851,2024,08,10,18,00,AAXX 10184 41851 11450 80000 10267 20260 39983 40046 60018 70262 8352/ 333 56999 59010 70820 83618 88458=
41851,2024,08,11,00,00,AAXX 11004 41851 32450 80000 10270 20260 39965 40027 8352/ 333 56999 59018 70307 83618 88458=
41851,2024,08,11,06,00,AAXX 11064 41851 11340 80000 10282 20260 39977 40039 60054 79562 8492/ 333 56499 59009 70114 81708 84616 81929 88456=
41851,2024,08,11,12,00,AAXX 11124 41851 11450 80000 10296 20280 39952 40014 60056 70296 8352/ 333 10320 56999 59005 70111 83618 88458=
