ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2023,10,27,00,00,AAXX 27004 41850 31920 00000 10183 20180 30029 40131 71000 333 58002 70000=
41850,2023,10,27,06,00,AAXX 27064 41850 32957 00000 10296 20200 30043 40141 333 58004 70000=
41850,2023,10,27,12,00,AAXX 27124 41850 31940 00000 10242 20200 30014 40114 70500 333 10312 58002 70000=
41850,2023,10,27,18,00,AAXX 27184 41850 31920 00000 10192 20180 30025 40127 71000 333 59006 70000=
41850,2023,10,28,00,00,AAXX 28004 41850 31920 00000 10163 20160 30039 40141 71000 333 58010 70000=
41850,2023,10,28,06,00,AAXX 28064 41850 32956 00000 10295 20140 30051 40149 333 58008 70000=
41850,2023,10,28,12,00,AAXX 28124 41850 31940 00000 10235 20210 30020 40120 70500 333 10317 58006 70000=
41850,2023,10,28,18,00,AAXX 28184 41850 31925 00000 10186 20180 30040 40141 71000 333 58015 70000=
41850,2023,10,29,00,00,AAXX 29004 41850 31925 00000 10155 20155 30029 40132 71000 333 59010 70000=
41850,2023,10,29,06,00,AAXX 29064 41850 32956 02902 10289 20170 30045 40144 333 59006 70000=
41850,2023,10,29,12,00,AAXX 29124 41850 31940 00000 10247 20200 30022 40121 70500 333 10312 58002 70000=
41850,2023,10,29,18,00,AAXX 29184 41850 31925 00000 10184 20170 30040 40142 71000 333 58000 70000=
41850,2023,10,30,06,00,AAXX 30064 41850 32956 00403 10296 20180 30047 40145 333 58002 70000=
41850,2023,10,30,12,00,AAXX 30124 41850 31950 00000 10251 20210 30025 40124 70500 333 10322 58003 70000=
41850,2023,10,30,18,00,AAXX 30184 41850 31935 00000 10199 20190 30048 40149 70500 333 58008 70000=
41850,2023,10,31,00,00,AAXX 31004 41850 31950 00000 10171 20160 30055 40157 70500 333 58015 70000=
41850,2023,10,31,06,00,AAXX 31064 41850 32457 01802 10303 20170 30056 40154 333 58009 70000=
41850,2023,10,31,12,00,AAXX 31124 41850 31950 00000 10254 20210 30040 40139 70500 333 10320 58015 70000=
41850,2023,10,31,18,00,AAXX 31184 41850 31935 00000 10202 20190 30061 40162 70500 333 58013 70000=
41850,2023,11,01,00,00,AAXX 01004 41850 31950 00000 10171 20170 30064 40166 70500 333 58009 70000=
