ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2022,10,24,18,00,AAXX 24184 41850 32440 80805 10215 20190 39963 40063 8352/ 333 56999 59055 70000 83617 88458=
41850,2022,10,25,00,00,AAXX 25004 41850 31450 82804 10205 20200 39952 40052 70522 8452/ 333 56999 59067 70000 84617 88458=
41850,2022,10,25,06,00,AAXX 25064 41850 32456 62503 10258 20190 39975 40074 83530 333 56990 59009 70000 83617 86362=
41850,2022,10,25,12,00,AAXX 25124 41850 31450 80903 10236 20220 39983 40083 70522 8352/ 333 10267 56999 58016 70000 83618 88458=
41850,2022,10,25,18,00,AAXX 25184 41850 31430 61304 10216 20210 39997 40097 70522 83520 333 56990 59034 70000 83618 86458=
41850,2022,10,26,00,00,AAXX 26004 41850 31430 81802 10205 20200 30009 40109 70522 8352/ 333 56999 58057 70000 83618 88458=
41850,2022,10,26,06,00,AAXX 26064 41850 31450 80902 10260 20210 30033 40132 8352/ 333 56999 58055 70000 83618 88458=
41850,2022,10,26,12,00,AAXX 26124 41850 31450 31302 10243 20220 30013 40113 70521 83500 333 10286 56900 58030 70000 83618=
41850,2022,10,26,18,00,AAXX 26184 41850 31920 00000 10200 20200 30024 40125 71000 333 58027 70000=
41850,2022,10,27,00,00,AAXX 27004 41850 31920 01303 10187 20180 30024 40126 71000 333 58015 70000=
41850,2022,10,27,06,00,AAXX 27064 41850 31950 01802 10270 20230 30028 40127 70500 333 59005 70000=
41850,2022,10,27,12,00,AAXX 27124 41850 31440 40502 10250 20230 30015 40114 70521 84500 333 10299 56900 58002 70000 84618=
41850,2022,10,27,18,00,AAXX 27184 41850 31930 00000 10205 20200 30032 40134 70500 333 58008 70000=
41851,2022,10,24,18,00,AAXX 24184 41851 11350 81204 10206 20190 39994 40057 60015 70262 8462/ 333 56299 59041 70010 81708 83617 88457=
41851,2022,10,25,00,00,AAXX 25004 41851 32350 80402 10206 20200 39985 40049 8462/ 333 56299 59037 70010 81709 83617 88457=
