ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2024,06,14,00,00,AAXX 14004 41850 11330 80000 10250 20250 39910 40008 60369 76196 8572/ 333 56999 59006 70370 82708 84616 88458=
41850,2024,06,14,06,00,AAXX 14064 41850 11330 80000 10257 20250 39918 40016 60263 72196 8562/ 333 56999 58001 70620 82709 84617 88458=
41850,2024,06,14,12,00,AAXX 14124 41850 31450 81306 10271 20250 39896 49993 70522 8352/ 333 10282 56999 58005 70620 83618 88458=
41850,2024,06,14,18,00,AAXX 14184 41850 31430 80907 10261 20250 39918 40016 70522 8352/ 333 56999 58005 70620 83618 88458=
41850,2024,06,15,00,00,AAXX 15004 41850 11430 80000 10255 20250 39946 40044 60035 70562 8352/ 333 56999 58036 70290 83617 88457=
41850,2024,06,15,06,00,AAXX 15064 41850 11450 81802 10268 20250 39970 40068 60106 70596 8352/ 333 56999 58052 70130 83618 88458=
41850,2024,06,15,12,00,AAXX 15124 41850 31440 80903 10267 20250 39954 40052 70522 8352/ 333 10280 56999 58052 70130 83617 88457=
41850,2024,06,15,18,00,AAXX 15184 41850 31430 80000 10260 20260 39967 40065 70522 8252/ 333 56999 58049 70130 82618 88458=
41850,2024,06,16,00,00,AAXX 16004 41850 11330 80000 10254 20250 39960 40058 60577 8532/ 333 56999 58014 70670 84616 81928 88457=
41850,2024,06,16,06,00,AAXX 16064 41850 11350 81802 10267 20250 39986 40084 70566 8572/ 333 56999 58016 70730 83707 82616 88458=
41850,2024,06,16,12,00,AAXX 16124 41850 31450 80000 10272 20250 39964 40062 70522 8352/ 333 10287 56999 58010 70730 83618 88458=
41850,2024,06,16,18,00,AAXX 16184 41850 31430 80902 10263 20240 39986 40085 70522 8352/ 333 56999 58019 70730 83618 88458=
41850,2024,06,17,00,00,AAXX 17004 41850 31440 80000 10255 20250 39970 40068 70522 8252/ 333 56999 58010 70160 82618 88458=
41850,2024,06,17,06,00,AAXX 17064 41850 11450 80902 10255 20250 39984 40083 60026 70562 8352/ 333 56999 59002 70020 83618 88458=
41850,2024,06,17,12,00,AAXX 17124 41850 31440 81304 10265 20250 39970 40068 70522 8452/ 333 10275 56999 58006 70020 84618 88458=
41850,2024,06,17,18,00,AAXX 17184 41850 31430 80000 10262 20240 39972 40070 70522 8352/ 333 56999 59014 70020 83617 88457=
41850,2024,06,18,00,00,AAXX 18004 41850 11330 80000 10250 20250 39950 40048 61299 79596 8532/ 333 56999 59020 71310 84615 81925 88457=
41850,2024,06,18,06,00,AAXX 18064 41850 11350 81803 10254 20240 39960 40058 60548 70596 8572/ 333 56999 59024 71825 83707 82616 88457=
41850,2024,06,18,12,00,AAXX 18124 41850 31440 80000 10263 20240 39944 40042 70522 8252/ 333 10274 56999 59026 71825 82618 88458=
41850,2024,06,18,18,00,AAXX 18184 41850 11330 81306 10250 20240 39933 40032 60026 70562 8572/ 333 56999 59039 71845 83707 82615 88457=
41850,2024,06,19,00,00,AAXX 19004 41850 11330 82703 10244 20240 39930 40029 61009 79596 8532/ 333 56999 59020 71555 84615 81925 88457=
41850,2024,06,19,06,00,AAXX 19064 41850 11450 81302 10255 20240 39952 40050 60026 70562 8352/ 333 56999 59008 71040 83617 88457=
41850,2024,06,19,12,00,AAXX 19124 41850 11330 81806 10243 20240 39946 40045 60209 76166 8572/ 333 10259 56999 58002 71240 83707 82614 88457=
41850,2024,06,19,18,00,AAXX 19184 41850 11330 80000 10240 20240 39960 40059 60279 76166 8572/ 333 56999 58027 71490 83707 82614 88457=
41850,2024,06,20,00,00,AAXX 20004 41850 11330 80000 20238 20230 39960 40059 61049 79596 8532/ 333 56999 58030 71530 83707 81925 88457=
41850,2024,06,20,06,00,AAXX 20064 41850 11450 80000 10252 20240 39977 40076 60036 70562 8452/ 333 56999 58025 71540 84618 88458=
41850,2024,06,20,12,00,AAXX 20124 41850 31450 80000 10267 20250 39946 40044 70522 8452/ 333 10274 56999 58000 71340 94618 88457=
41850,2024,06,20,18,00,AAXX 20184 41850 31430 81302 10256 20250 39969 40068 70522 8352/ 333 56999 58009 71070 83618 88457=
41851,2024,06,14,00,00,AAXX 14004 41851 11340 80901 10244 20240 39950 40013 61139 79596 8592/ 333 56299 59003 71130 81708 84616 81930 88456=
41851,2024,06,14,06,00,AAXX 14064 41851 11450 80000 10274 20240 39955 40017 60036 70296 8352/ 333 56999 58001 71155 83618 88458=
41851,2024,06,14,12,00,AAXX 14124 41851 32350 80901 10283 20250 39935 49997 8462/ 333 10291 56399 58014 71155 81709 83617 88457=
41851,2024,06,14,18,00,AAXX 14184 41851 32450 80901 10274 20250 39949 40011 8352/ 333 56999 58007 71155 83618 88457=
41851,2024,06,15,00,00,AAXX 15004 41851 31350 80901 10261 20250 39932 49995 71792 8492/ 333 56399 59018 70025 81709 83617 81929 88457=
41851,2024,06,15,06,00,AAXX 15064 41851 11450 80902 10273 20250 39949 40011 60046 70296 8352/ 333 56999 59006 70041 83618 88458=
41851,2024,06,15,12,00,AAXX 15124 41851 32350 80902 10270 20250 39930 49992 8362/ 333 10276 56299 59005 70041 81709 83617 88457=
41851,2024,06,15,18,00,AAXX 15184 41851 32450 80902 10262 20250 39941 40004 8352/ 333 56999 59008 70041 83617 88457=
41851,2024,06,16,00,00,AAXX 16004 41851 11350 80904 10260 20240 39950 40013 60025 70296 8462/ 333 56299 58018 70061 81709 84617 88457=
41851,2024,06,16,06,00,AAXX 16064 41851 31450 80902 10265 20250 39969 40031 70292 8352/ 333 56999 58020 70020 83618 88457=
41851,2024,06,16,12,00,AAXX 16124 41851 32450 80901 10272 20250 39948 40010 8352/ 333 10280 56990 56999 58018 70020 83618 88458=
41851,2024,06,16,18,00,AAXX 16184 41851 32450 80000 10261 20250 39959 40022 8352/ 333 56999 58018 70020 83618 88458=
41851,2024,06,17,06,00,AAXX 17064 41851 32450 80902 10265 20250 39965 40027 8352/ 333 56999 59004 70085 83618 88458=
41851,2024,06,17,12,00,AAXX 17124 41851 32450 80901 10268 20250 39936 49998 8352/ 333 10275 56999 59012 70085 83618 88458=
41851,2024,06,17,18,00,AAXX 17184 41851 31350 80903 10258 20250 39940 40003 8492/ 333 56299 59019 70085 81708 84616 81929 88456=
41851,2024,06,18,00,00,AAXX 18004 41851 11340 80902 10245 20240 39930 49993 60689 79596 8462/ 333 56299 59024 70680 81708 84616 81929 88456=
41851,2024,06,18,06,00,AAXX 18064 41851 11450 80000 10252 20240 39943 40006 60389 70296 8352/ 333 56999 59022 71055 83618 88458=
41851,2024,06,18,12,00,AAXX 18124 41851 32450 80901 10263 20240 39921 49983 8352/ 333 10270 56999 71055 83618 88458=
41851,2024,06,18,18,00,AAXX 18184 41851 11350 80000 10250 20250 39912 49974 60454 79596 8492/ 333 56299 59028 71500 81708 84616 81929 88456=
41851,2024,06,19,00,00,AAXX 19004 41851 11340 80901 10245 20245 39922 49984 6047/ 79596 8492/ 333 56299 59008 71290 81708 84616 81929 88456=
41851,2024,06,19,06,00,AAXX 19064 41851 11350 80901 10255 20240 39933 49996 60036 70296 8462/ 333 56299 59010 70947 81708 84616 88456=
41851,2024,06,19,12,00,AAXX 19124 41851 11350 80901 10245 20240 39922 49984 69955 70262 8462/ 333 10256 56299 58001 70952 81708 84616 88456=
41851,2024,06,19,18,00,AAXX 19184 41851 11350 80903 10244 20230 39942 40005 60026 70262 8472/ 333 56299 58030 70522 81708 84616 88456=
41851,2024,06,20,06,00,AAXX 20064 41851 11450 81402 10270 20250 39956 40018 60088 70296 8352/ 333 56999 58023 71015 83618 88458=
41851,2024,06,20,12,00,AAXX 20124 41851 32450 60901 10275 20250 39924 49986 83520 333 10285 56990 58002 71010 83618 86458=
41851,2024,06,20,18,00,AAXX 20184 41851 32450 80000 10262 20250 39962 40025 8352/ 333 56999 58020 70995 83617 88458=
41856,2024,06,14,00,00,AAXX 14004 41856 11330 81301 10240 20230 39983 40018 60454 79196 8692/ 333 56399 58002 70446 83708 85614 88456 81930=
41856,2024,06,14,06,00,AAXX 14064 41856 11450 70000 10272 20240 39980 40015 60078 70162 83520 333 56990 59006 70513 83615 87458=
41856,2024,06,14,12,00,AAXX 14124 41856 32450 80000 10280 20250 39960 49995 8452/ 333 10290 56999 58005 70513 84618 88458=
41856,2024,06,14,18,00,AAXX 14184 41856 32430 80000 10272 20260 39972 40007 8452/ 333 56999 58001 70513 84618 88458=
41856,2024,06,15,00,00,AAXX 15004 41856 11330 80000 10250 20240 39955 49990 60727 79596 8692/ 333 56299 59028 70782 84708 85614 88456 81930=
41856,2024,06,15,06,00,AAXX 15064 41856 11440 80902 10260 20250 39976 40011 60121 70262 8562/ 333 56299 58004 70835 83709 85615 88457=
41856,2024,06,15,12,00,AAXX 15124 41856 32450 80502 10265 20250 39957 49992 8542/ 333 10272 56399 59003 70835 84618 88458=
41856,2024,06,15,18,00,AAXX 15184 41856 32430 82602 10265 20250 39966 40001 8452/ 333 56999 59006 70835 84618 88458=
41856,2024,06,16,00,00,AAXX 16004 41856 11420 81202 10237 20237 39992 40028 61189 72996 8532/ 333 56599 58037 71300 84618 88458 81925=
41856,2024,06,16,06,00,AAXX 16064 41856 11340 80701 10246 20240 39997 40033 60338 70296 8662/ 333 56399 58021 71506 83710 83618 88458=
41856,2024,06,16,12,00,AAXX 16124 41856 32440 80902 10265 20250 39975 40010 8552/ 333 10270 56399 58018 71506 85618 88458=
41856,2024,06,16,18,00,AAXX 16184 41856 32440 80902 10260 20250 39983 40018 8552/ 333 56399 58017 71506 85618 88458=
41856,2024,06,17,00,00,AAXX 17004 41856 32430 80902 10260 20250 39970 40005 8552/ 333 56399 59022 70326 85618 88458=
41856,2024,06,17,06,00,AAXX 17064 41856 32440 80902 10260 20240 39997 40032 8552/ 333 56399 58000 70000 85618 88458=
41856,2024,06,17,12,00,AAXX 17124 41856 32440 80000 10268 20250 39968 40003 8452/ 333 10276 56999 59007 70000 84618 88457=
41856,2024,06,17,18,00,AAXX 17184 41856 32430 80901 10255 20250 39958 49993 8452/ 333 56999 59035 70000 84618 88458=
41856,2024,06,18,00,00,AAXX 18004 41856 11430 80903 10230 20230 39975 40011 61159 79796 8632/ 333 56999 58005 71150 84616 88457 81928=
41856,2024,06,18,06,00,AAXX 18064 41856 11440 80000 10242 20230 39974 40009 60229 76196 8632/ 333 56999 59023 71370 84616 88457 81925=
41856,2024,06,18,12,00,AAXX 18124 41856 11450 80000 10255 20240 39948 49983 60024 70262 8452/ 333 10264 56999 59020 71385 84618 88458=
41856,2024,06,18,18,00,AAXX 18184 41856 11430 80902 10247 20240 39945 49980 60054 70262 8452/ 333 56999 59013 71430 84618 88458=
41856,2024,06,19,00,00,AAXX 19004 41856 11430 80902 10245 20245 39955 49990 6126/ 79796 8632/ 333 56999 59020 71540 84616 88457 81925=
41856,2024,06,19,06,00,AAXX 19064 41856 11440 80901 10250 20240 39963 49998 60366 70296 8632/ 333 56999 59011 71680 84616 88457 81925=
41856,2024,06,19,12,00,AAXX 19124 41856 32440 80000 10250 20240 39952 49987 8632/ 333 10260 56999 58004 71665 82710 85618 88458=
41856,2024,06,19,18,00,AAXX 19184 41856 11440 80701 10241 20241 39966 40001 60097 72162 8632/ 333 56999 58021 71712 82710 85618 88458=
41856,2024,06,20,00,00,AAXX 20004 41856 11330 80501 10234 20234 39970 40006 60409 79596 8632/ 333 56999 59005 70847 82708 85616 88456 81930=
41856,2024,06,20,06,00,AAXX 20064 41856 11450 81101 10261 20240 39982 40017 60038 70296 8542/ 333 56999 58019 70701 84618 88458=
41856,2024,06,20,12,00,AAXX 20124 41856 32450 80701 10280 20250 39953 49990 8632/ 333 10300 56999 58003 70701 85618 88458=
41856,2024,06,20,18,00,AAXX 20184 41856 32440 61301 10261 20250 39983 40018 84430 333 56990 58017 70609 83618 85458=
41858,2024,06,14,00,00,AAXX 14004 41858 01435 81208 10255 20250 39964 40009 76196 8692/ 333 59003 70210 84615 88458 82925==
41858,2024,06,14,03,00,AAXX 14034 41858 01440 80000 10255 20240 39966 40011 70596 8452/ 333 20242 59014 70222 84616 88458==
41858,2024,06,14,06,00,AAXX 14064 41858 11450 80904 10292 20240 39971 40016 60016 70596 8452/ 333 59003 70222 84616 88458==
41858,2024,06,14,09,00,AAXX 14094 41858 01450 80905 10305 20250 39950 49994 70522 8452/ 333 59001 70222 84615 88458==
41858,2024,06,14,12,00,AAXX 14124 41858 01450 80905 10294 20260 39946 49991 70522 8452/ 333 10308 58004 70222 84615 88458==
41858,2024,06,14,15,00,AAXX 14154 41858 01950 80905 10280 20250 39963 40008 70522 8452/ 333 58000 70222 84615 88458==
41858,2024,06,14,18,00,AAXX 14184 41858 01440 80905 10274 20250 39973 40018 70522 8452/ 333 58000 70222 84615 88458==
41858,2024,06,14,21,00,AAXX 14214 41858 01440 80905 10270 20250 39938 49983 70522 8452/ 333 59040 70012 84615 88458==
41858,2024,06,15,00,00,AAXX 15004 41858 01430 80000 10246 20230 39948 49994 79596 8592/ 333 59016 70220 84615 88458 82930==
41858,2024,06,15,03,00,AAXX 15034 41858 01430 80000 10254 20240 39960 40006 70596 8452/ 333 20226 59006 70422 84615 88458==
41858,2024,06,15,06,00,AAXX 15064 41858 11440 80905 10280 20250 39964 40009 60206 70596 8452/ 333 59007 70422 84616 88458==
41858,2024,06,15,09,00,AAXX 15094 41858 01440 80905 10290 20260 39952 49997 70522 8452/ 333 58002 70422 84615 88458==
41858,2024,06,15,12,00,AAXX 15124 41858 01440 80905 10276 20250 39946 49991 70522 8452/ 333 10300 58000 70422 84615 88458==
41858,2024,06,15,15,00,AAXX 15154 41858 01440 80905 10275 20240 39963 40008 70522 8452/ 333 58000 70422 84615 88458==
41858,2024,06,15,18,00,AAXX 15184 41858 01440 80905 10270 20240 39974 40019 70522 8452/ 333 58001 70422 84615 88458==
41858,2024,06,15,21,00,AAXX 15214 41858 01430 80906 10266 20250 39960 40005 79596 8592/ 333 58022 70622 84615 88458 82930==
41858,2024,06,16,00,00,AAXX 16004 41858 21420 80505 10255 20250 39967 40012 76196 8452/ 333 58019 60299 70496 84615 88458==
41858,2024,06,16,03,00,AAXX 16034 41858 01320 80504 10254 20240 39986 40032 76196 8672/ 333 20245 58026 70360 84708 85614 88458==
41858,2024,06,16,06,00,AAXX 16064 41858 21430 80508 10268 20250 39984 40029 70562 8452/ 333 58020 60078 70360 84616 88460==
41858,2024,06,16,09,00,AAXX 16094 41858 01440 80505 10285 20250 39973 40018 70522 8452/ 333 58021 70360 84616 88458==
41858,2024,06,16,12,00,AAXX 16124 41858 01440 80505 10274 20250 39965 40010 70522 8452/ 333 10285 58019 70360 84616 88458==
41858,2024,06,16,18,00,AAXX 16184 41858 01440 80905 10266 20250 39983 40028 70522 8452/ 333 58009 70360 84615 88458==
41858,2024,06,17,03,00,AAXX 17034 41858 01420 80504 10280 20270 39978 40023 71022 8452/ 333 20260 59008 70250 84615 88458==
41858,2024,06,17,06,00,AAXX 17064 41858 01450 80606 10274 20240 39985 40030 70522 8452/ 333 58001 70250 84615 88458==
41858,2024,06,17,12,00,AAXX 17124 41858 NIL=
41858,2024,06,17,15,00,AAXX 17154 41858 01440 80905 10280 20260 39964 40009 70522 8452/ 333 59010 70250 84616 88458==
41858,2024,06,17,18,00,AAXX 17184 41858 01440 80904 10280 20260 39963 40003 70522 8452/ 333 58020 70250 84616 88458==
41858,2024,06,17,21,00,AAXX 17214 41858 01430 80000 10260 20250 39948 49993 70596 8452/ 333 59014 70235 84616 88458==
41858,2024,06,18,00,00,AAXX 18004 41858 01420 80000 10250 20240 39948 49994 79596 8592/ 333 59016 70240 84615 88458 81925==
41858,2024,06,18,03,00,AAXX 18034 41858 01320 80905 10252 20240 39960 40006 79596 8632/ 333 20238 59018 70284 84708 85614 88458 82930==
41858,2024,06,18,06,00,AAXX 18064 41858 21335 80905 10256 20240 39952 49997 76196 8572/ 333 59033 60079 70314 83708 85614 88458==
41858,2024,06,18,12,00,AAXX 18124 41858 01440 80905 10270 20240 39936 49981 70562 8452/ 333 10275 59022 70005 84616 88460==
41858,2024,06,18,15,00,AAXX 18154 41858 01430 80905 10268 20250 39945 49990 70522 8452/ 333 59019 70319 84616 88458==
41858,2024,06,18,18,00,AAXX 18184 41858 NIL=
41858,2024,06,18,21,00,AAXX 18214 41858 01430 80906 10258 20250 39938 49983 79596 8452/ 333 59010 70334 84616 88458 81925==
41858,2024,06,19,00,00,AAXX 19004 41858 01430 80000 10254 20240 39941 49986 76396 8552/ 333 59007 70359 85615 88458==
41858,2024,06,19,03,00,AAXX 19034 41858 01440 80805 10260 20240 39953 49998 70562 8452/ 333 20240 59007 70319 84616 88460==
