ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2024,05,03,00,00,AAXX 03004 41850 31940 00000 10170 20150 39945 40046 70500 333 58053 70000=
41850,2024,05,03,06,00,AAXX 03064 41850 32957 00000 10308 20160 39963 40059 333 58062 70000=
41850,2024,05,03,12,00,AAXX 03124 41850 32956 00000 10299 20200 39944 40041 333 10338 58055 70000=
41850,2024,05,04,00,00,AAXX 04004 41850 31940 00000 10218 20180 39974 40073 70500 333 58029 70000=
41850,2024,05,04,06,00,AAXX 04064 41850 32957 01804 10316 20170 39993 40090 333 58030 70000=
41850,2024,05,04,12,00,AAXX 04124 41850 32956 00000 10307 20190 39933 40029 333 10338 58011 70000=
41850,2024,05,05,00,00,AAXX 05004 41850 31940 60000 10225 20210 39942 40041 70500 82510 333 56990 59032 70000 82618 86458=
41850,2024,05,05,06,00,AAXX 05064 41850 32456 50503 10310 20190 39940 40036 82510 333 56990 59053 70000 82618 85458=
41850,2024,05,05,12,00,AAXX 05124 41850 32450 60903 10276 20210 39926 40023 82510 333 10321 56990 59007 70000 82618 86458=
41850,2024,05,05,18,00,AAXX 05184 41850 31435 82707 10224 20170 39961 40060 70522 8352/ 333 56999 58014 70000 83618 88458=
41850,2024,05,06,00,00,AAXX 06004 41850 31440 81802 10221 20160 39975 40075 70522 8352/ 333 56999 58033 70000 83618 88458=
41850,2024,05,06,06,00,AAXX 06064 41850 32460 82307 10280 20140 39987 40085 8352/ 333 56999 58047 70000 83618 88458=
41850,2024,05,06,12,00,AAXX 06124 41850 32450 60000 10260 20160 39966 40064 82510 333 10292 56990 58040 70000 82618 86458=
41850,2024,05,07,00,00,AAXX 07004 41850 31950 00000 10227 20190 30018 40118 70520 333 58043 70000=
41850,2024,05,07,06,00,AAXX 07064 41850 32457 21306 10287 20180 30023 40121 82500 333 56900 58036 70000 82618=
41850,2024,05,07,12,00,AAXX 07124 41850 11330 82305 10220 20200 30008 40108 60016 76196 8572/ 333 10300 56999 58042 70010 82707 84617 88458=
41850,2024,05,07,18,00,AAXX 07184 41850 11445 80000 10210 20200 30021 40121 60064 70562 8352/ 333 56999 58025 70070 83618 88458=
41850,2024,05,08,00,00,AAXX 08004 41850 31440 80000 10216 20200 30006 40106 70522 8352/ 333 56999 59012 70070 83618 88458=
41850,2024,05,08,06,00,AAXX 08064 41850 32456 80000 10267 20180 30020 40118 8352/ 333 56999 59003 70070 83618 88458=
41850,2024,05,08,12,00,AAXX 08124 41850 32456 60000 10283 20210 39989 40087 82510 333 10298 56990 59019 70060 82618 86458=
41850,2024,05,08,18,00,AAXX 08184 41850 31445 50000 10232 20220 30006 40106 70522 82510 333 56990 59015 70000 82618 85458=
41850,2024,05,09,00,00,AAXX 09004 41850 31450 80000 10215 20210 39993 40093 70522 8352/ 333 56999 59013 70000 84618 88458=
41850,2024,05,09,06,00,AAXX 09064 41850 32457 21804 10311 20180 30000 40097 82500 333 56900 59020 70000 82618=
