ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41858,2021,01,29,00,00,AAXX 29004 41858 01900 02705 10115 20110 30100 40149 74544 89/// 333 59014 70000==
41858,2021,01,29,03,00,AAXX 29034 41858 01403 80000 10132 20120 30119 40167 74444 8452/ 333 20100 59016 70000 84616 88458==
41858,2021,01,29,06,00,AAXX 29064 41858 02416 52705 10180 20140 30126 40173 83520 333 59011 70000 83616 85458==
41858,2021,01,29,09,00,AAXX 29094 41858 01/22 33608 10220 20110 30094 40141 71000 83020 333 59015 70000 83460==
41858,2021,01,29,12,00,AAXX 29124 41858 01922 03605 10200 20130 30086 40133 71000 333 10225 59018 70000==
41858,2021,01,29,15,00,AAXX 29154 41858 01920 03605 10145 20140 30103 40151 71000 333 59010 70000==
41858,2021,01,29,18,00,AAXX 29184 41858 01913 03603 10123 20110 30107 40155 71000 333 59010 70000==
41858,2021,01,29,21,00,AAXX 29214 41858 01412 82704 10124 20110 30091 40139 71020 8452/ 333 59018 70000 84615 88458==
41858,2021,01,30,00,00,AAXX 30004 41858 01408 82705 10126 20120 30094 40142 74242 8452/ 333 59006 70000 84615 88458==
41858,2021,01,30,03,00,AAXX 30034 41858 01412 82708 10130 20110 30121 40169 71042 8452/ 333 20115 58002 70000 84615 88458==
41858,2021,01,30,06,00,AAXX 30064 41858 01420 62706 10180 20110 30121 40169 71040 83520 333 59003 70000 83615 86459==
41858,2021,01,30,09,00,AAXX 30094 41858 01922 42705 10180 20110 30090 40137 71022 82520 333 59004 70000 82618 84458==
41858,2021,01,30,12,00,AAXX 30124 41858 01922 00000 10144 20110 30093 40141 71020 333 10180 58008 70000==
41858,2021,01,30,15,00,AAXX 30154 41858 01920 03605 10120 20110 30116 40165 71000 333 58013 70000==
41858,2021,01,30,21,00,AAXX 30214 41858 01910 00000 10090 20080 30107 40155 71000 333 59016 70000==
41858,2021,01,31,00,00,AAXX 31004 41858 01904 00000 10080 20070 30110 40159 74440 333 59019 70000==
