ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2024,03,08,00,00,AAXX 08004 41850 31940 02703 10121 20110 30023 40127 70500 333 58000 70000=
41850,2024,03,08,06,00,AAXX 08064 41850 32956 02005 10270 20120 30030 40129 333 59005 70000=
41850,2024,03,08,12,00,AAXX 08124 41850 32950 00000 10244 20080 39999 40099 333 10298 58000 70000=
41850,2024,03,09,00,00,AAXX 09004 41850 31930 00000 10117 20117 30024 40128 70500 333 58001 70000=
41850,2024,03,10,12,00,AAXX 10124 41850 31950 00000 10250 20150 30036 40135 70500 333 10304 58026 70000=
41850,2024,03,11,06,00,AAXX 11064 41850 NIL=
41850,2024,03,11,12,00,AAXX 11124 41850 32950 00000 10264 20130 30009 40108 333 10322 59027 70000=
41850,2024,03,11,18,00,AAXX 11184 41850 NIL=
41850,2024,03,12,00,00,AAXX 12004 41850 31930 00000 10146 20140 30010 40112 70500 333 59039 70000=
41850,2024,03,12,06,00,AAXX 12064 41850 32957 00000 10300 20130 30022 40119 333 59028 70000=
41850,2024,03,12,12,00,AAXX 12124 41850 32950 00000 10275 20140 39989 40087 333 10315 59020 70000=
41850,2024,03,12,18,00,AAXX 12184 41850 NIL=
41850,2024,03,13,00,00,AAXX 13004 41850 31930 00000 10146 20146 39998 40100 70500 333 59012 70000=
41850,2024,03,13,06,00,AAXX 13064 41850 32957 00000 10280 20140 30020 40118 333 59002 70000=
41850,2024,03,13,12,00,AAXX 13124 41850 32950 00000 10275 20160 39988 40086 333 10316 59001 70000=
41850,2024,03,13,18,00,AAXX 13184 41850 NIL=
41850,2024,03,14,00,00,AAXX 14004 41850 31930 00000 10148 20148 30015 40117 70500 333 58017 70000=
41850,2024,03,14,06,00,AAXX 14064 41850 32957 01802 10300 20100 30020 40117 333 58000 70000=
41850,2024,03,14,12,00,AAXX 14124 41850 32956 00904 10281 20120 39980 40078 333 10330 59008 70000=
41850,2024,03,14,18,00,AAXX 14184 41850 31930 01802 10180 20150 30007 40108 70500 333 59014 70000=
41851,2024,03,08,00,00,AAXX 08004 41851 31940 00000 10138 20110 30058 40124 70500 333 58003 70000=
41851,2024,03,08,06,00,AAXX 08064 41851 31940 02202 10265 20140 30075 40138 70500 333 59005 70000=
41851,2024,03,08,12,00,AAXX 08124 41851 32950 02201 10255 20100 30037 40100 333 10300 58000 70000=
41851,2024,03,08,18,00,AAXX 08184 41851 32950 00000 10159 20130 30061 40126 333 59001 70000=
41851,2024,03,09,00,00,AAXX 09004 41851 31940 00000 10125 20120 30065 40131 70500 333 58007 70000=
41851,2024,03,09,06,00,AAXX 09064 41851 32950 00000 10268 20100 30089 40152 333 58014 70000=
41851,2024,03,11,06,00,AAXX 11064 41851 NIL=
41851,2024,03,11,12,00,AAXX 11124 41851 31945 00000 10270 20160 30047 40110 70500 333 10315 59025 70000=
41851,2024,03,11,18,00,AAXX 11184 41851 31940 00000 10175 20160 30061 40126 70500 333 59039 70000=
41851,2024,03,12,00,00,AAXX 12004 41851 31940 00000 10156 20150 30046 40111 70500 333 59041 70000=
41851,2024,03,12,06,00,AAXX 12064 41851 31945 01801 10290 20140 30064 40127 70500 333 59031 70000=
41851,2024,03,12,12,00,AAXX 12124 41851 31945 00000 10273 20150 30028 40091 70500 333 10310 59019 70000=
