ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41858,2021,12,10,00,00,AAXX 10004 41858 01912 00000 10140 20130 30122 40170 71000 333 59009 70000==
41858,2021,12,10,03,00,AAXX 10034 41858 01920 02406 10196 20160 30139 40185 71000 333 20132 59010 70000==
41858,2021,12,10,06,00,AAXX 10064 41858 01930 02706 10260 20140 30129 40174 70500 333 59015 70000==
41858,2021,12,10,09,00,AAXX 10094 41858 01940 02408 10288 20140 30097 40143 70500 333 59015 70000==
41858,2021,12,10,12,00,AAXX 10124 41858 01940 02105 10215 20160 30102 40149 70500 333 10290 59013 70000==
41858,2021,12,10,15,00,AAXX 10154 41858 01930 02105 10180 20150 30121 40168 70500 333 59014 70000==
41858,2021,12,10,18,00,AAXX 10184 41858 01920 02105 10172 20160 30126 40174 71000 333 59015 70000==
41858,2021,12,10,21,00,AAXX 10214 41858 01915 00000 10150 20140 30123 40170 71000 333 59010 70000==
41858,2021,12,11,00,00,AAXX 11004 41858 01908 00000 10130 20120 30110 40158 71000 333 59012 70000==
41858,2021,12,11,03,00,AAXX 11034 41858 01912 02708 10200 20150 30138 40185 71000 333 20125 59001 70000==
41858,2021,12,11,06,00,AAXX 11064 41858 01920 02710 10260 20130 30134 40180 71000 333 58005 70000==
41858,2021,12,11,09,00,AAXX 11094 41858 01935 02410 10276 20140 30115 40160 70500 333 58018 70000==
41858,2021,12,11,12,00,AAXX 11124 41858 01925 00000 10195 20170 30118 40163 71000 333 10280 58015 70000==
41858,2021,12,11,15,00,AAXX 11154 41858 01925 00000 10195 20170 30118 40163 71000 333 10280 58015 70000==
41858,2021,12,11,18,00,AAXX 11184 41858 01915 02105 10155 20150 30152 40200 71000 333 58029 70000==
41858,2021,12,12,00,00,AAXX 12004 41858 01907 02106 10138 20128 30130 40168 74200 333 59010 70000==
41858,2021,12,12,03,00,AAXX 12034 41858 01908 00000 10170 20130 30164 40212 74244 333 20110 58026 70000==
41858,2021,12,12,06,00,AAXX 12064 41858 01912 00000 10240 20150 30148 40194 71040 333 58014 70000==
41858,2021,12,12,09,00,AAXX 12094 41858 01920 00000 10250 20160 30118 40164 71000 333 58003 70000==
41858,2021,12,12,12,00,AAXX 12124 41858 01920 00000 10195 20170 30118 40164 71000 333 10195 58000 70000==
41858,2021,12,12,15,00,AAXX 12154 41858 01915 00000 10170 20160 30135 40183 71000 333 59010 70000==
41858,2021,12,12,18,00,AAXX 12184 41858 01912 00000 10155 20150 30142 40190 71000 333 59010 70000==
41858,2021,12,12,21,00,AAXX 12214 41858 01906 00000 10150 20140 30138 40186 74240 333 58006 70000==
