ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2023,01,20,00,00,AAXX 20004 41850 31903 00000 10070 20070 30057 40164 74644 333 59022 70000=
41850,2023,01,20,06,00,AAXX 20064 41850 31950 00000 10214 20090 30080 40181 70540 333 59011 70000=
41850,2023,01,20,12,00,AAXX 20124 41850 31940 00000 10170 20100 30072 40176 70500 333 10240 59015 70000=
41850,2023,01,20,18,00,AAXX 20184 41850 31920 00000 10116 20110 30060 40165 71000 333 59012 70000=
41850,2023,01,21,00,00,AAXX 21004 41850 31903 00000 10070 20070 30046 40153 74645 333 59011 70000=
41850,2023,01,21,06,00,AAXX 21064 41850 31950 00000 10224 20070 30061 40161 70540 333 59019 70000=
41850,2023,01,21,12,00,AAXX 21124 41850 31940 00000 10172 20120 30027 40130 70500 333 10240 59025 70000=
41850,2023,01,21,18,00,AAXX 21184 41850 NIL=
41850,2023,01,22,00,00,AAXX 22004 41850 31903 00000 10088 20088 30044 40149 74644 333 59002 70000=
41850,2023,01,22,06,00,AAXX 22064 41850 31940 00803 10210 20120 30063 40164 70540 333 58002 70000=
41850,2023,01,22,12,00,AAXX 22124 41850 31940 00000 10180 20140 30034 40136 70500 333 10240 58007 70000=
41850,2023,01,23,00,00,AAXX 23004 41850 31904 00000 10092 20090 30042 40147 74644 333 59002 70000=
41850,2023,01,23,06,00,AAXX 23064 41850 31940 00803 10214 20100 30052 40153 70540 333 59011 70000=
41850,2023,01,23,12,00,AAXX 23124 41850 31930 00000 10178 20150 30020 40122 70510 333 10240 59014 70000=
41850,2023,01,23,18,00,AAXX 23184 41850 31920 00000 10120 20110 30043 40147 71000 333 59005 70000=
41850,2023,01,24,00,00,AAXX 24004 41850 31903 00000 10096 20095 30049 40154 74640 333 58007 70000=
41850,2023,01,24,12,00,AAXX 24124 41850 31940 00000 10200 20140 30036 40138 70500 333 10255 58016 70000=
41850,2023,01,24,18,00,AAXX 24184 41850 31930 00009 10130 20120 30055 40159 70500 333 58009 70000=
41850,2023,01,25,00,00,AAXX 25004 41850 31905 00000 10097 20095 30046 40151 74640 333 59003 70000=
41850,2023,01,25,12,00,AAXX 25124 41850 31940 00000 10196 20140 30018 40119 70500 333 10270 59018 70000=
41850,2023,01,25,18,00,AAXX 25184 41850 31935 00000 10132 20110 30035 40140 70500 333 59014 70000=
41850,2023,01,26,00,00,AAXX 26004 41850 31903 00000 10106 20105 30028 40133 74640 333 59018 70000=
41850,2023,01,26,06,00,AAXX 26064 41850 31956 00303 10240 20110 30044 40145 70540 333 59009 70000=
41850,2023,01,26,12,00,AAXX 26124 41850 31950 00000 10202 20150 30015 40116 70500 333 10270 59003 70000=
41850,2023,01,26,18,00,AAXX 26184 41850 31930 00000 10137 20130 30035 40139 70500 333 59001 70000=
41851,2023,01,20,00,00,AAXX 20004 41851 31910 00000 10087 20087 30099 40166 71000 333 59020 70000=
41851,2023,01,20,06,00,AAXX 20064 41851 31940 00901 10214 20090 30124 40189 70500 333 59009 70000=
41851,2023,01,20,12,00,AAXX 20124 41851 31940 00000 10170 20130 30089 40155 70500 333 10235 59005 70000=
41851,2023,01,20,18,00,AAXX 20184 41851 31910 00000 10118 20110 30101 40168 71000 333 59010 70000=
41851,2023,01,21,00,00,AAXX 21004 41851 31910 00000 10092 20090 30086 40153 71000 333 59013 70000=
41851,2023,01,21,06,00,AAXX 21064 41851 31940 00000 10210 20120 30105 40170 333 59019 70000=
41851,2023,01,21,12,00,AAXX 21124 41851 31930 00000 10190 20140 30056 40121 70500 333 10236 59033 70000=
41851,2023,01,21,18,00,AAXX 21184 41851 31930 00000 10122 20110 30080 40147 70500 333 59021 70000=
41851,2023,01,22,00,00,AAXX 22004 41851 31930 00000 10095 20095 30070 40137 70500 333 59016 70000=
41851,2023,01,22,06,00,AAXX 22064 41851 31935 00000 10216 20130 30095 40159 70500 333 59010 70000=
41851,2023,01,22,12,00,AAXX 22124 41851 31930 00000 10200 20140 30060 40124 70500 333 10240 58004 70000=
41851,2023,01,23,00,00,AAXX 23004 41851 31930 00000 10110 20110 30070 40137 70500 333 58000 70000=
41851,2023,01,23,06,00,AAXX 23064 41851 31940 00000 10210 20150 30080 40145 70500 333 59015 70000=
41851,2023,01,23,12,00,AAXX 23124 41851 31940 00000 10190 20150 30057 40122 70500 333 10244 59003 70000=
41851,2023,01,23,18,00,AAXX 23184 41851 31930 00000 10130 20120 30087 40153 70500 333 58014 70000=
41851,2023,01,24,00,00,AAXX 24004 41851 31912 00000 10109 20109 30090 40157 71000 333 58020 70000=
41851,2023,01,24,06,00,AAXX 24064 41851 31940 00901 10227 20130 30103 40167 70500 333 58023 70000=
41851,2023,01,24,12,00,AAXX 24124 41851 31930 00000 10210 20150 30052 40116 70500 333 10260 59005 70000=
41851,2023,01,24,18,00,AAXX 24184 41851 31930 00000 10140 20130 30071 40137 70500 333 59016 70000=
41851,2023,01,25,00,00,AAXX 25004 41851 31930 00000 10118 20118 30061 40127 70500 333 59029 70000=
41851,2023,01,25,06,00,AAXX 25064 41851 31940 00000 10240 20140 30085 40149 70500 333 59018 70000=
41851,2023,01,25,12,00,AAXX 25124 41851 31930 00000 10220 20130 30040 40104 70500 333 10270 59012 70000=
41851,2023,01,25,18,00,AAXX 25184 41851 31930 00000 10143 20130 30060 40126 70500 333 59011 70000=
41851,2023,01,26,00,00,AAXX 26004 41851 31930 00000 10120 20120 30050 40116 70500 333 59011 70000=
41851,2023,01,26,06,00,AAXX 26064 41851 31940 00000 10250 20150 30080 40144 70500 333 59005 70000=
41851,2023,01,26,12,00,AAXX 26124 41851 31940 00000 10215 20170 30051 40115 70500 333 10270 58011 70000=
41851,2023,01,26,18,00,AAXX 26184 41851 31940 00000 10150 20140 30069 40135 70500 333 58009 70000=
41856,2023,01,20,00,00,AAXX 20004 41856 31/05 90000 10083 20080 30125 40162 74744 89/// 333 59025 70000=
