ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41858,2022,07,29,06,00,AAXX 29064 41858 01450 51805 10334 20250 30028 40072 70522 85800 333 21154 59013 70000 83615 83825==
41858,2022,07,29,09,00,AAXX 29094 41858 01450 61505 10345 20270 39996 40040 70522 84420 333 59015 70000 83615 85458==
41858,2022,07,29,12,00,AAXX 29124 41858 21440 80905 10295 20270 39989 40034 71762 8532/ 333 10350 59012 60015 70012 84615 88458 82930==
41858,2022,07,29,15,00,AAXX 29154 41858 01435 50000 10280 20260 30014 40059 70596 83520 333 59013 70066 83616 85460==
41858,2022,07,29,21,00,AAXX 29214 41858 01430 80000 10272 20260 30002 40047 76162 8452/ 333 59018 70086 84615 88458==
41858,2022,07,30,00,00,AAXX 30004 41858 21430 80000 10270 20260 30005 40050 70562 8452/ 333 59021 60038 70092 84615 88458==
41858,2022,07,30,03,00,AAXX 30034 41858 01425 81805 10290 20270 30011 40056 71022 8452/ 333 20260 59025 70092 84615 88458==
41858,2022,07,30,06,00,AAXX 30064 41858 01435 61206 10328 20270 30007 40051 70522 83520 333 59028 70092 83615 86458==
41858,2022,07,30,09,00,AAXX 30094 41858 01430 81505 10320 20270 39982 40026 79522 8592/ 333 59014 70096 83615 88458 82925==
41858,2022,07,30,12,00,AAXX 30124 41858 21430 80305 10300 20270 39966 40010 70596 8452/ 333 10345 59023 60017 70090 84615 88458==
41858,2022,07,30,15,00,AAXX 30154 41858 01430 80905 10280 20260 39989 40034 72996 8342/ 333 59025 70070 83616 88460==
41858,2022,07,30,18,00,AAXX 30184 41858 01430 80000 10275 20260 39998 40043 79596 8632/ 333 59027 70100 83710 84616 88460 81928==
41858,2022,07,31,00,00,AAXX 31004 41858 21440 80000 10260 20250 39966 40012 79596 8592/ 333 59039 60697 70764 84614 88458 82930==
41858,2022,07,31,03,00,AAXX 31034 41858 01318 80902 10264 20250 39987 40033 76196 8572/ 333 20250 59024 70816 83708 84614 88458==
41858,2022,07,31,06,00,AAXX 31064 41858 21325 80906 10272 20250 39991 40036 76196 8572/ 333 59016 60079 70836 83708 84614 88458==
41858,2022,07,31,09,00,AAXX 31094 41858 01425 81205 10290 20270 39964 40009 71062 8452/ 333 59018 70836 84615 88458==
41858,2022,07,31,12,00,AAXX 31124 41858 01322 80906 10295 20280 39954 49998 71062 8562/ 333 10305 59012 70010 83708 85614 88458==
41858,2022,07,31,15,00,AAXX 31154 41858 01425 70000 10280 20260 39976 40021 71022 84520 333 59013 70802 84615 87458==
41858,2022,07,31,18,00,AAXX 31184 41858 01425 80000 10275 20250 39981 40026 71022 8452/ 333 59017 70772 85614 88458==
41858,2022,08,01,00,00,AAXX 01004 41858 01335 81810 10265 20250 39980 40025 70562 8562/ 333 58014 70010 83708 85614 88458==
41858,2022,08,01,03,00,AAXX 01034 41858 01330 81810 10264 20240 39995 40041 70522 8662/ 333 20254 58008 70040 83708 85415 88458==
41858,2022,08,01,06,00,AAXX 01064 41858 01450 81508 10290 20260 39993 40038 70522 8452/ 333 58002 70020 84615 88458==
41858,2022,08,01,09,00,AAXX 01094 41858 01450 81508 10295 20260 39974 40019 70522 8452/ 333 58010 70010 84615 88458==
41858,2022,08,01,12,00,AAXX 01124 41858 01450 81505 10295 20260 39967 40012 70522 8452/ 333 10310 58013 70010 84615 88458==
41858,2022,08,01,15,00,AAXX 01154 41858 01440 80905 10285 20270 39981 40026 70522 8452/ 333 58005 70010 84615 88458==
41858,2022,08,01,18,00,AAXX 01184 41858 01440 80905 10278 20260 39996 40041 70522 8452/ 333 58015 70010 84615 88458==
