ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2021,11,30,12,00,AAXX 30124 41850 31950 00000 10196 20160 30000 40000 70500 333 10298 5//// 70000=
41850,2021,11,30,15,00,AAXX 30154 41850 31940 00000 10170 20150 30000 40000 70500 333 5//// 70000=
41850,2021,11,30,18,00,AAXX 30184 41850 NIL=
41850,2021,11,30,21,00,AAXX 30214 41850 31940 00000 10140 20130 30000 40000 70500 333 5//// 70000=
41850,2021,12,01,00,00,AAXX 01004 41850 31940 00000 10124 20110 30000 40000 70500 333 5//// 70000=
41850,2021,12,01,03,00,AAXX 01034 41850 32956 00000 10198 20150 30000 40000 333 20121 5//// 70000=
41851,2021,11,30,12,00,AAXX 30124 41851 31440 20000 10227 20170 30072 40135 70511 81531 333 10280 56999 59001 70000 81618=
41851,2021,11,30,15,00,AAXX 30154 41851 31940 00000 10180 20160 30085 40150 70510 333 59002 70000=
41851,2021,11,30,18,00,AAXX 30184 41851 31940 00000 10170 20150 30089 40154 70510 333 58003 70000=
41851,2021,11,30,21,00,AAXX 30214 41851 31940 00000 10160 20150 30089 40154 70500 333 58003 70000=
41851,2021,12,01,00,00,AAXX 01004 41851 31940 00000 10145 20140 30088 40154 70500 333 58002 70000=
41851,2021,12,01,03,00,AAXX 01034 41851 31940 00000 10208 20130 30108 40173 70500 333 20145 59005 70000=
41856,2021,11,30,12,00,AAXX 30124 41856 32940 00000 10222 20170 30088 40124 333 10270 59009 70000=
41856,2021,11,30,15,00,AAXX 30154 41856 31930 00000 10175 20160 30105 40141 70500 333 59007 70000=
41856,2021,11,30,18,00,AAXX 30184 41856 31920 00000 10155 20150 30110 40147 70500 333 59006 70000=
41856,2021,11,30,21,00,AAXX 30214 41856 31920 00000 10150 20140 30107 40143 70500 333 59002 70000=
41856,2021,12,01,00,00,AAXX 01004 41856 31920 00000 10144 20130 30104 40140 70500 333 59006 70000=
41856,2021,12,01,03,00,AAXX 01034 41856 32950 00501 10210 20150 30125 40161 333 20144 59009 70000=
41858,2021,11,26,00,00,AAXX 26004 41858 01901 00000 10166 20165 30098 40145 74440 333 59001 70000==
41858,2021,11,26,03,00,AAXX 26034 41858 01302 83605 10186 20180 30120 40167 74444 8562/ 333 20155 58006 70000 85708 88458==
41858,2021,11,26,06,00,AAXX 26064 41858 01415 30905 10230 20190 30108 40154 71042 83500 333 58010 70000 83615==
41858,2021,11,26,09,00,AAXX 26094 41858 01430 30000 10272 20150 30072 40118 71000 83500 333 58005 70000 83618==
41858,2021,11,26,12,00,AAXX 26124 41858 01925 00000 10210 20180 30078 40125 71000 333 10275 58008 70000==
41858,2021,11,26,15,00,AAXX 26154 41858 01925 00000 10185 20170 30098 40145 71000 333 58010 70000==
41858,2021,11,26,18,00,AAXX 26184 41858 01920 00000 10176 20170 30103 40150 71000 333 58008 70000==
41858,2021,11,26,21,00,AAXX 26214 41858 01905 00000 10165 20160 30104 40151 74440 333 58009 70000==
41858,2021,11,27,00,00,AAXX 27004 41858 01903 00000 10155 20150 30104 40151 74440 333 58006 70000==
41858,2021,11,27,03,00,AAXX 27034 41858 01916 00000 10200 20160 30121 40168 71040 333 20148 58001 70000==
41858,2021,11,27,06,00,AAXX 27064 41858 01940 03607 10264 20160 30110 40156 70540 333 70000==
41858,2021,11,27,09,00,AAXX 27094 41858 01945 00505 10275 20160 30086 40132 70500 333 58014 70000==
41858,2021,11,27,12,00,AAXX 27124 41858 01935 00000 10220 20180 30090 40136 70500 333 10276 58012 70000==
41858,2021,11,27,15,00,AAXX 27154 41858 01922 00000 10190 20170 30110 40157 71000 333 58012 70000==
41858,2021,11,27,18,00,AAXX 27184 41858 01920 00000 10182 20160 30114 40162 71000 333 58011 70000==
41858,2021,11,27,21,00,AAXX 27214 41858 01915 00000 10170 20160 30110 40157 71000 333 58006 70000==
41858,2021,11,28,00,00,AAXX 28004 41858 01902 00000 10160 20150 30113 40161 74540 89/// 333 58009 70000==
41858,2021,11,28,03,00,AAXX 28034 41858 01925 33605 10218 20160 30127 40173 71040 80001 333 20150 58006 70000 83074==
41858,2021,11,28,06,00,AAXX 28064 41858 01950 23605 10270 20170 30117 40157 70542 80001 333 58002 70000 82074==
41858,2021,11,28,12,00,AAXX 28124 41858 01940 00000 10240 20190 30088 40134 70500 333 10285 59002 70000==
41858,2021,11,28,15,00,AAXX 28154 41858 01930 00000 10180 20170 30108 40156 70500 333 59002 70000==
41858,2021,11,28,18,00,AAXX 28184 41858 01925 00000 10168 20160 30115 40162 71000 333 58001 70000==
41858,2021,11,28,21,00,AAXX 28214 41858 01920 00000 10152 20140 30109 40157 71000 333 59001 70000==
41858,2021,11,29,00,00,AAXX 29004 41858 01908 00000 10145 20140 30112 40160 74200 333 59001 70000==
41858,2021,11,29,03,00,AAXX 29034 41858 01916 00000 10210 20160 30129 40176 71040 333 20135 58002 70000==
41858,2021,11,29,06,00,AAXX 29064 41858 01935 03606 10275 20160 30115 40160 70540 333 58003 70000==
41858,2021,11,29,09,00,AAXX 29094 41858 01956 23606 10280 20150 30086 40131 70510 80001 333 59001 70000 82074==
41858,2021,11,29,12,00,AAXX 29124 41858 01/50 30000 10218 20170 30088 40135 70520 83040 333 10285 58001 70000 83362==
41858,2021,11,29,15,00,AAXX 29154 41858 01935 00000 10185 20170 30110 40157 70510 333 58002 70000==
41858,2021,11,29,18,00,AAXX 29184 41858 01920 00000 10172 20160 30118 40165 71010 333 58003 70000==
41858,2021,11,29,21,00,AAXX 29214 41858 01912 00000 10160 20150 30112 40160 71000 333 58003 70000==
41858,2021,11,30,00,00,AAXX 30004 41858 01908 00000 10155 20150 30108 40156 74240 333 58004 70000==
41858,2021,11,30,03,00,AAXX 30034 41858 01/22 20506 10210 20150 30127 40173 71040 82030 333 20148 59002 70000 82362==
41858,2021,11,30,06,00,AAXX 30064 41858 01940 03606 10275 20150 30116 40161 70540 333 58001 70000==
41858,2021,11,30,09,00,AAXX 30094 41858 01/50 23605 10280 20130 30084 40129 70500 82030 333 59002 70000 82362==
41858,2021,11,30,12,00,AAXX 30124 41858 NIL=
41858,2021,11,30,15,00,AAXX 30154 41858 01940 00000 10185 20170 30107 40154 70500 333 59003 70000==
41858,2021,11,30,18,00,AAXX 30184 41858 01930 00000 10170 20160 30115 40162 71000 333 59004 70000==
41858,2021,11,30,21,00,AAXX 30214 41858 01920 00000 10165 20160 30110 40147 71000 333 59012 70000==
41858,2021,12,01,00,00,AAXX 01004 41858 01920 03606 10161 20150 30108 40155 71000 333 58000 70000==
41858,2021,12,01,03,00,AAXX 01034 41858 01950 03606 10215 20140 30125 40172 70500 333 20156 59002 70000==
41858,2021,12,01,06,00,AAXX 01064 41858 01950 00307 10285 20170 30109 40154 70500 333 59006 70000==
41858,2021,12,01,09,00,AAXX 01094 41858 01950 00505 10296 20130 30072 40117 70500 333 59012 70000==
41858,2021,12,01,12,00,AAXX 01124 41858 01940 03605 10230 20170 30075 40121 70500 333 10298 59012 70000==
41858,2021,12,01,15,00,AAXX 01154 41858 01935 03605 10186 20170 30103 40150 70500 333 59004 70000==
41858,2021,12,01,18,00,AAXX 01184 41858 01920 00000 10173 20160 30111 40158 71000 333 59003 70000==
41858,2021,12,02,00,00,AAXX 02004 41858 01915 03605 10158 20150 30096 40144 71000 333 59012 70000==
41858,2021,12,02,03,00,AAXX 02034 41858 01932 00605 10210 20150 30116 40162 70500 333 20150 59009 70000==
41858,2021,12,02,06,00,AAXX 02064 41858 01945 03605 10275 20160 30103 40149 70500 333 59006 70000==
41858,2021,12,02,09,00,AAXX 02094 41858 01950 22705 10298 20150 30073 40118 70511 80001 333 58001 70000 82074==
41858,2021,12,02,12,00,AAXX 02124 41858 01/40 33505 10232 20180 30079 40125 70511 83030 333 10300 58004 70000 83362==
41858,2021,12,02,15,00,AAXX 02154 41858 01930 03605 10200 20180 30101 40147 70510 333 59002 70000==
41858,2021,12,02,18,00,AAXX 02184 41858 01920 00000 10185 20180 30111 40158 71010 333 58000 70000==
41858,2021,12,02,21,00,AAXX 02214 41858 01915 00000 10174 20160 30098 40146 71000 333 59005 70000==
41859,2021,11,26,00,00,AAXX 26004 41859 01930 00000 10170 20160 30099 40138 70500 333 59009 70000==
41859,2021,11,26,03,00,AAXX 26034 41859 NIL=
41859,2021,11,26,06,00,AAXX 26064 41859 01950 00000 10243 20190 30119 40157 70500 333 58006 70000==
41859,2021,11,26,09,00,AAXX 26094 41859 01/50 30502 10266 20140 30085 40123 70500 83030 333 58009 70000 83362==
41859,2021,11,26,12,00,AAXX 26124 41859 01930 00000 10222 20180 30085 40123 70500 333 10272 58011 70000==
41859,2021,11,26,15,00,AAXX 26154 41859 01430 50000 10192 20180 30104 40143 70520 82530 333 58016 70000 82618 85362==
41859,2021,11,26,18,00,AAXX 26184 41859 01930 00000 10181 20170 30104 40143 70520 333 58004 70000==
41859,2021,11,26,21,00,AAXX 26214 41859 01930 00000 10175 20170 30098 40136 70500 333 59001 70000==
41859,2021,11,27,00,00,AAXX 27004 41859 01930 00502 10171 20160 30106 40145 70500 333 58007 70000==
41859,2021,11,27,06,00,AAXX 27064 41859 01950 00502 10251 20170 30121 40158 70500 333 58002 70000==
41859,2021,11,27,09,00,AAXX 27094 41859 01950 00502 10271 20150 30095 40133 70500 333 58010 70000==
41859,2021,11,27,12,00,AAXX 27124 41859 NIL=
41859,2021,11,27,15,00,AAXX 27154 41859 01930 00000 10187 20180 30117 40156 70500 333 58013 70000==
41859,2021,11,27,18,00,AAXX 27184 41859 01930 00000 10174 20160 30119 40158 70500 333 58015 70000==
41859,2021,11,27,21,00,AAXX 27214 41859 01930 00000 10169 20160 30115 40154 70500 333 58017 70000==
41859,2021,11,28,00,00,AAXX 28004 41859 01930 00502 10166 20160 30112 40151 70500 333 58006 70000==
41859,2021,11,28,03,00,AAXX 28034 41859 01950 00502 10211 20150 30133 40172 70500 333 20162 58004 70000==
41859,2021,11,28,06,00,AAXX 28064 41859 01950 00502 10261 20160 30126 40164 70500 333 58007 70000==
41859,2021,11,28,09,00,AAXX 28094 41859 01950 00000 10275 20160 30095 40133 70500 333 58000 70000==
41859,2021,11,28,12,00,AAXX 28124 41859 NIL=
