ESTACION,ANO,MES,DIA,HORA,MINUTO,PARTE
41850,2024,03,22,00,00,AAXX 22004 41850 31450 20000 10150 20140 30008 40110 70511 82500 333 56900 59042 70000 82618=
41850,2024,03,22,06,00,AAXX 22064 41850 32456 40000 10245 20160 30011 40110 82510 333 56990 59041 70000 82618 83460=
41850,2024,03,22,12,00,AAXX 22124 41850 32450 62003 10245 20160 39979 40078 83520 333 10274 56990 59035 70000 83618 86458=
41850,2024,03,22,18,00,AAXX 22184 41850 32440 60903 10200 20190 39998 40099 83520 333 56990 59043 70000 83617 86458=
41850,2024,03,23,00,00,AAXX 23004 41850 31440 80904 10188 20180 39992 40093 60097 70522 8452/ 333 56999 59016 70090 84616 88458=
41850,2024,03,23,06,00,AAXX 23064 41850 11350 80903 10196 20180 30009 40110 60023 70562 8562/ 333 56299 59002 70110 82708 84616 88458=
41850,2024,03,23,12,00,AAXX 23124 41850 31450 70903 10197 20180 39981 40082 70522 84520 333 10210 56990 58002 70110 84617 87458=
41850,2024,03,23,18,00,AAXX 23184 41850 31440 60000 10180 20170 30003 40104 70522 83520 333 56990 58005 70110 83617 86458=
41850,2024,03,24,00,00,AAXX 24004 41850 31450 80903 10188 20180 30013 40114 70522 8452/ 333 56999 58021 70020 84617 88458=
41850,2024,03,24,06,00,AAXX 24064 41850 32456 71005 10243 20160 30039 40139 84520 333 56990 58030 70000 84617 87458=
41850,2024,03,24,09,00,AAXX 24094 41850 32456 50906 10255 20180 30015 40114 83510 333 56990 58037 70000 83618 85458=
41850,2024,03,24,12,00,AAXX 24124 41850 32450 50903 10235 20190 30013 40112 82530 333 10260 56990 58031 70000 82618 85362=
41850,2024,03,24,18,00,AAXX 24184 41850 31940 30000 10196 20190 30040 40141 83010 333 56090 58037 70000 83460=
41850,2024,03,25,00,00,AAXX 25004 41850 31450 63003 10190 20180 30028 40130 70522 83520 333 56990 58015 70000 83617 86458=
41850,2024,03,25,06,00,AAXX 25064 41850 32456 40803 10274 20180 30038 40137 82530 333 56990 58001 70000 82618 84362=
41850,2024,03,25,12,00,AAXX 25124 41850 32450 61803 10273 20180 39986 40084 82520 333 10300 56990 59027 70000 82618 86459=
41850,2024,03,25,18,00,AAXX 25184 41850 32440 40000 10232 20200 30016 40116 82510 333 56990 58024 70000 82617 84460=
41850,2024,03,26,00,00,AAXX 26004 41850 11440 82004 10180 20170 30020 40121 60114 79596 8432/ 333 56999 59008 70110 83616 81928 88457=
41850,2024,03,26,06,00,AAXX 26064 41850 11956 30605 10247 20170 30037 40136 60036 70196 83030 333 56090 59001 70143 83362=
41850,2024,03,26,12,00,AAXX 26124 41850 32450 60000 10232 20160 30026 40126 83520 333 10264 56990 58040 70143 83617 86458=
41850,2024,03,26,18,00,AAXX 26184 41850 32440 70902 10208 20180 30056 40157 83520 333 56990 58040 70143 83617 87458=
41850,2024,03,27,00,00,AAXX 27004 41850 31450 60503 10194 20160 30056 40158 70523 83520 333 56990 58036 70033 83617 86458=
